t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
0,0,27.39,7.81,0,0,1,0.514482694,0
1,0,27.3,7.86,0,0,1,0.16620863,0
2,0,27.23,7.99,0,0,1,0.25342147,0
3,0,27.16,8.21,0,0,1,0.956635232,0
4,0,27.17,8.4,0,0,1,0.530485103,0
5,0,27.19,8.56,0,0,1,0.613528678,0
6,4,27.23,8.68,0,2,1,0.376845668,1
7,167,27.26,8.77,0,92,1,0.853560939,63
8,626,27.28,8.84,0,318,1,0.71650027,87
9,744,27.3,8.84,0,523,1,0.54039313,110
10,846,27.32,8.73,0,694,1,0.683327163,109
11,863,27.33,8.49,0,795,1,0.700992401,122
12,851,27.31,8.22,0,824,1,0.634955581,135
13,864,27.27,7.97,0,793,1,0.869044686,120
14,807,27.25,7.81,0,680,1,0.878485545,126
15,608,27.25,7.81,0,485,1,0.914020494,150
16,600,27.28,7.91,0,310,1,0.215874093,90
17,251,27.3,8.12,0,95,1,0.696479415,46
18,2,27.32,8.25,0,1,1,0.145386324,1
19,0,27.35,8.15,0,0,1,0.077564709,0
20,0,27.37,7.78,0,0,1,0.282804782,0
21,0,27.36,7.28,0,0,1,0.299908097,0
22,0,27.3,6.98,0,0,1,0.951735823,0
23,0,27.2,7.04,0,0,1,0.889262359,0
24,0,27.1,7.25,0,0,2,0.223918548,0
25,0,27.01,7.43,0,0,2,0.918828266,0
26,0,26.94,7.5,0,0,2,0.205392797,0
27,0,26.87,7.45,0,0,2,0.700188492,0
28,0,26.85,7.34,0,0,2,0.313959778,0
29,0,26.87,7.3,0,0,2,0.344124768,0
30,2,26.91,7.42,0,2,2,0.48254294,1
31,157,26.97,7.63,0,91,2,0.494334723,61
32,479,27.05,7.87,0,283,2,0.010152657,118
33,245,27.12,8.16,0,394,2,0.612886014,252
34,102,27.16,8.41,0,389,2,0.697002784,323
35,127,27.23,8.52,0,441,2,0.007633905,343
36,6,27.26,8.57,0,291,2,0.506388611,287
37,65,27.29,8.66,0,340,2,0.892322735,290
38,2,27.32,8.87,0,324,2,0.214770681,323
39,190,27.38,9.12,0,373,2,0.2061631,277
40,403,27.44,9.21,0,280,2,0.72809158,130
41,110,27.48,9.2,0,82,2,0.689988818,61
42,1,27.51,9.18,0,1,2,0.750001605,1
43,0,27.53,9.2,0,0,2,0.294502868,0
44,0,27.51,9.28,0,0,2,0.114901265,0
45,0,27.5,9.38,0,0,2,0.693539236,0
46,0,27.48,9.49,0,0,2,0.123309997,0
47,0,27.44,9.62,0,0,2,0.298305058,0
48,0,27.4,9.68,0,0,3,0.23638453,0
49,0,27.34,9.74,0,0,3,0.645241484,0
50,0,27.26,9.72,0,0,3,0.505429375,0
51,0,27.16,9.68,0,0,3,0.68421492,0
52,0,27.08,9.52,0,0,3,0.148439515,0
53,0,27,9.32,0,0,3,0.112506437,0
54,0,26.97,9.1,0,1,3,0.678086894,1
55,20,26.97,8.89,0,67,3,0.902990514,62
56,392,26.98,8.71,0,277,3,0.000152914,133
57,313,27,8.55,0,427,3,0.220160984,258
58,221,27.04,8.44,0,508,3,0.346982653,361
59,56,27.03,8.38,0,370,3,0.588323097,328
60,0,26.98,8.5,0,334,3,0.670366405,334
61,0,26.93,8.78,0,218,3,0.629386283,218
62,0,26.9,9.26,0,115,3,0.227475428,115
63,0,26.87,9.87,0,56,3,0.879743859,56
64,0,26.89,10.58,0,79,3,0.20586291,79
65,0,26.9,11.13,0,49,3,0.753187752,49
66,0,26.89,11.57,0,1,3,0.057705822,1
67,0,26.85,11.95,0,0,3,0.063602228,0
68,0,26.82,12.24,0,0,3,0.475189364,0
69,0,26.76,12.47,0,0,3,0.051870343,0
70,0,26.69,12.5,0,0,3,0.197451031,0
71,0,26.59,12.4,0,0,3,0.414402656,0
72,0,26.52,12.29,0,0,4,0.586458839,0
73,0,26.44,12.24,0,0,4,0.390415111,0
74,0,26.39,12.27,0,0,4,0.368715973,0
75,0,26.33,12.34,0,0,4,0.782914313,0
76,0,26.29,12.39,0,0,4,0.985905404,0
77,0,26.31,12.47,0,0,4,0.644594722,0
78,0,26.42,12.57,0,0,4,0.086877903,0
79,0,26.59,12.68,0,39,4,0.380216874,39
80,0,26.76,12.91,0,138,4,0.202017789,138
81,0,26.89,13.03,0,135,4,0.468796877,135
82,13,26.98,13.02,0,271,4,0.503684815,262
83,0,27.04,12.88,0,354,4,0.036161785,354
84,9,27.03,12.5,0,497,4,0.28481896,490
85,106,26.98,12.17,0,551,4,0.902766601,468
86,48,26.9,12.09,0,414,4,0.908751889,379
87,9,26.78,12.11,0,243,4,0.416687329,240
88,70,26.63,12.12,0,223,4,0.649118123,198
89,38,26.62,12.13,0,76,4,0.051935303,70
90,0,26.7,12.11,0,1,4,0.923969765,1
91,0,26.92,12.03,0,0,4,0.876294485,0
92,0,27.15,11.91,0,0,4,0.50607269,0
93,0,27.3,11.72,0,0,4,0.819993239,0
94,0,27.29,11.53,0,0,4,0.44900289,0
95,0,27.18,11.3,0,0,4,0.561207744,0
96,0,27.04,11.07,0,0,5,0.631195059,0
97,0,26.92,11.03,0,0,5,0.998175946,0
98,0,26.87,11.19,0,0,5,0.018412806,0
99,0,26.86,11.49,0,0,5,0.063774317,0
100,0,26.87,11.79,0,0,5,0.305284139,0
101,0,26.87,11.95,0,0,5,0.379000633,0
102,0,26.89,12,0,1,5,0.331605173,1
103,0,26.96,12.03,0,62,5,0.77531133,62
104,0,27.03,12.04,0,178,5,0.138474419,178
105,0,27.07,12,0,285,5,0.395574044,285
106,98,27.08,11.88,0,475,5,0.582941122,405
107,269,27.07,11.68,0,625,5,0.669738176,416
108,148,27.04,11.5,0,606,5,0.513379391,485
109,488,26.99,11.36,0,693,5,0.260182929,312
110,587,26.92,11.3,0,635,5,0.716680707,225
111,65,26.87,11.3,0,345,5,0.016040158,306
112,0,26.8,11.28,0,135,5,0.972179036,135
113,0,26.79,11.26,0,59,5,0.060796545,59
114,0,26.83,11.24,0,1,5,0.517955429,1
115,0,26.9,11.22,0,0,5,0.508726349,0
116,0,26.98,11.21,0,0,5,0.134398812,0
117,0,27.01,11.15,0,0,5,0.778602556,0
118,0,26.96,11.03,0,0,5,0.463426991,0
119,0,26.8,10.84,0,0,5,0.531835393,0
120,0,26.59,10.71,0,0,6,0.599705806,0
121,0,26.43,10.77,0,0,6,0.314357898,0
122,0,26.33,10.96,0,0,6,0.748390482,0
123,0,26.3,11.14,0,0,6,0.809065186,0
124,0,26.31,11.27,0,0,6,0.497257271,0
125,0,26.33,11.35,0,0,6,0.367370773,0
126,0,26.37,11.4,0,0,6,0.583113403,0
127,0,26.43,11.39,0,8,6,0.863883893,8
128,0,26.51,11.35,0,33,6,0.528391435,33
129,0,26.53,11.26,0,67,6,0.412076396,67
130,0,26.54,11.12,0,95,6,0.055287068,95
131,0,26.55,11.01,0,113,6,0.912863886,113
132,0,26.53,11.02,0,124,6,0.811467269,124
133,0,26.48,11.09,0,109,6,0.523348959,109
134,0,26.4,11.18,0,77,6,0.243096483,77
135,0,26.36,11.27,0,46,6,0.531937751,46
136,0,26.3,11.44,0,29,6,0.747180544,29
137,0,26.27,11.66,0,13,6,0.92592476,13
138,0,26.28,11.88,0,0,6,0.832074201,0
139,0,26.32,12.04,0,0,6,0.092341935,0
140,0,26.38,12.09,0,0,6,0.41709416,0
141,0,26.45,11.94,0,0,6,0.188217369,0
142,0,26.49,11.76,0,0,6,0.030644057,0
143,0,26.51,11.52,0,0,6,0.72414009,0
144,0,26.52,11.2,0,0,7,0.77099744,0
145,0,26.51,10.98,0,0,7,0.160787313,0
146,0,26.47,10.84,0,0,7,0.260900033,0
147,0,26.46,10.72,0,0,7,0.519866644,0
148,0,26.48,10.27,0,0,7,0.456166483,0
149,0,26.51,9.81,0,0,7,0.217236639,0
150,0,26.51,9.55,0,0,7,0.837155348,0
151,0,26.55,9.29,0,5,7,0.173990029,5
152,0,26.61,8.99,0,26,7,0.959091561,26
153,0,26.69,8.63,0,60,7,0.657867002,60
154,0,26.76,8.16,0,89,7,0.958802236,89
155,0,26.8,7.5,0,94,7,0.900879667,94
156,0,26.78,6.83,0,87,7,0.046423165,87
157,0,26.79,6.18,0,78,7,0.057131457,78
158,0,26.79,5.57,0,70,7,0.544171674,70
159,0,26.79,5.32,0,58,7,0.059986469,58
160,0,26.81,5.56,0,32,7,0.090731085,32
161,0,26.83,5.9,0,8,7,0.150643674,8
162,0,26.84,6,0,0,7,0.670652733,0
163,0,26.86,5.97,0,0,7,0.458044054,0
164,0,26.89,5.88,0,0,7,0.043224356,0
165,0,26.9,5.82,0,0,7,0.722982415,0
166,0,26.87,5.65,0,0,7,0.008174948,0
167,0,26.8,5.39,0,0,7,0.958724661,0
168,0,26.71,5.22,0,0,8,0.344002373,0
169,0,26.61,5.18,0,0,8,0.070424066,0
170,0,26.49,5.2,0,0,8,0.8498117,0
171,0,26.4,5.22,0,0,8,0.71808428,0
172,0,26.33,5.12,0,0,8,0.414803923,0
173,0,26.3,4.91,0,0,8,0.680864496,0
174,0,26.36,4.72,0,1,8,0.580511732,1
175,18,26.51,4.53,0,68,8,0.187399153,64
176,511,26.68,4.33,0,298,8,0.219246979,103
177,756,26.81,4.18,0,519,8,0.004971794,104
178,637,26.91,4.1,0,634,8,0.592635998,195
179,763,27,4.03,0,771,8,0.735479126,174
180,729,27.05,3.89,0,798,8,0.506172111,202
181,519,27.07,3.7,0,696,8,0.755192993,284
182,361,27.07,3.53,0,544,8,0.425413238,291
183,10,27.06,3.54,0,342,8,0.194042358,337
184,98,27.05,3.78,0,242,8,0.425520162,202
185,42,27.03,4.22,0,85,8,0.803907732,76
186,3,27.01,4.75,0,2,8,0.051314021,2
187,0,26.98,5.25,0,0,8,0.549825494,0
188,0,26.94,5.64,0,0,8,0.189258623,0
189,0,26.91,5.78,0,0,8,0.293473232,0
190,0,26.84,5.88,0,0,8,0.099519872,0
191,0,26.75,5.95,0,0,8,0.346893202,0
192,0,26.67,5.97,0,0,9,0.479559739,0
193,0,26.6,6.05,0,0,9,0.667513088,0
194,0,26.54,6.14,0,0,9,0.742152679,0
195,0,26.51,6.19,0,0,9,0.407078999,0
196,0,26.53,6.09,0,0,9,0.534888254,0
197,0,26.56,5.94,0,0,9,0.765612618,0
198,3,26.61,5.93,0,1,9,0.76242805,1
199,289,26.65,6.07,0,96,9,0.455109333,43
200,558,26.74,6.09,0,300,9,0.154947687,101
201,560,26.82,5.72,0,483,9,0.819311729,174
202,575,26.87,5.06,0,631,9,0.960751207,232
203,501,26.91,4.31,0,701,9,0.356905114,310
204,771,26.93,3.83,0,814,9,0.706764778,183
205,766,26.91,3.56,0,782,9,0.401628474,176
206,790,26.93,3.33,0,694,9,0.094580387,138
207,724,26.97,3.24,0,530,9,0.468525302,123
208,598,27.01,3.32,0,324,9,0.904258461,96
209,240,27.06,3.41,0,104,9,0.010903893,59
210,4,27.11,3.52,0,3,9,0.382324414,2
211,0,27.15,3.68,0,0,9,0.609780351,0
212,0,27.19,3.84,0,0,9,0.486383669,0
213,0,27.19,3.95,0,0,9,0.74248991,0
214,0,27.13,3.94,0,0,9,0.334246944,0
215,0,27.01,3.85,0,0,9,0.432397768,0
216,0,26.86,3.82,0,0,10,0.82273854,0
217,0,26.69,3.82,0,0,10,0.73657492,0
218,0,26.53,3.83,0,0,10,0.761608199,0
219,0,26.42,3.86,0,0,10,0.642156789,0
220,0,26.36,3.82,0,0,10,0.634015701,0
221,0,26.31,3.81,0,0,10,0.519261528,0
222,3,26.28,3.85,0,1,10,0.863964518,1
223,294,26.23,3.93,0,95,10,0.82050982,45
224,587,26.23,4.07,0,305,10,0.836947044,92
225,656,26.24,4.24,0,500,10,0.374796612,143
226,827,26.25,4.4,0,690,10,0.742754213,117
227,793,26.26,4.37,0,782,10,0.713859707,159
228,851,26.23,4.21,0,835,10,0.003191906,137
229,422,26.18,4.03,0,599,10,0.061540298,267
230,726,26.13,3.9,0,679,10,0.993856578,162
231,402,26.12,3.85,0,461,10,0.379060845,238
232,524,26.16,3.95,0,318,10,0.622947835,113
233,235,26.2,4.08,0,106,10,0.367634819,64
234,7,26.26,4.14,0,3,10,0.986108186,2
235,0,26.36,4.15,0,0,10,0.592500093,0
236,0,26.45,4.13,0,0,10,0.283205516,0
237,0,26.53,4.04,0,0,10,0.24530183,0
238,0,26.58,3.9,0,0,10,0.191738558,0
239,0,26.62,3.75,0,0,10,0.498232202,0
240,0,26.65,3.62,0,0,11,0.453835202,0
241,0,26.65,3.51,0,0,11,0.111309993,0
242,0,26.65,3.45,0,0,11,0.648315844,0
243,0,26.66,3.5,0,0,11,0.909155131,0
244,0,26.71,3.51,0,0,11,0.716377316,0
245,0,26.76,3.48,0,0,11,0.87334008,0
246,0,26.8,3.44,0,1,11,0.32031616,1
247,214,26.84,3.4,0,90,11,0.795615604,51
248,437,26.9,3.34,0,289,11,0.636673494,121
249,660,26.96,3.33,0,503,11,0.02484121,142
250,821,26.99,3.38,0,693,11,0.077690798,124
251,848,27.01,3.33,0,803,11,0.477354331,135
252,859,26.99,3.17,0,843,11,0.963679188,139
253,771,26.95,2.95,0,789,11,0.80122242,178
254,819,26.94,2.72,0,707,11,0.837835278,128
255,638,26.91,2.56,0,522,11,0.253185663,151
256,160,26.87,2.51,0,257,11,0.729224027,189
257,114,26.83,2.56,0,94,11,0.085422832,76
258,7,26.8,2.63,0,3,11,0.25358115,3
259,0,26.77,2.73,0,0,11,0.861226054,0
260,0,26.76,2.88,0,0,11,0.90819161,0
261,0,26.76,3.01,0,0,11,0.178285943,0
262,0,26.75,3.16,0,0,11,0.146578537,0
263,0,26.72,3.33,0,0,11,0.758561858,0
264,0,26.69,3.47,0,0,12,0.987469394,0
265,0,26.65,3.59,0,0,12,0.686092352,0
266,0,26.62,3.73,0,0,12,0.07659048,0
267,0,26.58,3.93,0,0,12,0.001360581,0
268,0,26.58,4.07,0,0,12,0.816802885,0
269,0,26.6,4.12,0,0,12,0.979244545,0
270,2,26.65,4.13,0,1,12,0.920259538,1
271,192,26.73,4.06,0,85,12,0.344647383,54
272,512,26.8,3.97,0,295,12,0.694967664,111
273,709,26.87,3.86,0,513,12,0.641474264,125
274,494,26.94,3.79,0,543,12,0.144345568,212
275,435,27.01,3.75,0,630,12,0.745572345,286
276,350,27.06,3.77,0,599,12,0.642314418,310
277,671,27.09,3.83,0,703,12,0.145828456,172
278,588,27.12,3.95,0,654,12,0.750770657,233
279,672,27.17,4.15,0,530,12,0.470870281,148
280,598,27.21,4.38,0,333,12,0.545463854,100
281,319,27.23,4.61,0,116,12,0.001588279,53
282,7,27.25,4.9,0,3,12,0.640086419,3
283,0,27.25,5.25,0,0,12,0.94033797,0
284,0,27.23,5.61,0,0,12,0.160005638,0
285,0,27.16,5.9,0,0,12,0.587631679,0
286,0,27.09,6.14,0,0,12,0.897682274,0
287,0,27.01,6.31,0,0,12,0.798122642,0
288,0,26.93,6.42,0,0,13,0.96784795,0
289,0,26.83,6.54,0,0,13,0.863431194,0
290,0,26.74,6.69,0,0,13,0.578454132,0
291,0,26.65,6.97,0,0,13,0.5422689,0
292,0,26.58,7.38,0,0,13,0.18955446,0
293,0,26.54,7.8,0,0,13,0.357293255,0
294,2,26.55,8.17,0,1,13,0.365473341,1
295,243,26.58,8.43,0,90,13,0.608814726,47
296,265,26.67,8.59,0,243,13,0.182647175,152
297,121,26.81,8.67,0,379,13,0.431935258,315
298,1,26.98,8.67,0,378,13,0.25497507,377
299,74,27.05,8.61,0,502,13,0.795982289,442
300,539,27.08,8.58,0,735,13,0.297104972,290
301,780,27.05,8.54,0,794,13,0.057243438,173
302,698,27.01,8.45,0,680,13,0.292698469,180
303,245,26.98,8.36,0,432,13,0.988118138,296
304,63,26.96,8.41,0,240,13,0.703568562,218
305,67,26.94,8.61,0,87,13,0.17450638,69
306,4,26.9,8.87,0,3,13,0.916349046,3
307,0,26.9,9.16,0,0,13,0.073389454,0
308,0,26.97,9.47,0,0,13,0.562398914,0
309,0,27.09,9.79,0,0,13,0.031305184,0
310,0,27.13,9.92,0,0,13,0.642917012,0
311,0,27.08,9.94,0,0,13,0.824142703,0
312,0,27.01,9.95,0,0,14,0.837321428,0
313,0,26.94,9.99,0,0,14,0.642656925,0
314,0,26.89,10.13,0,0,14,0.03328014,0
315,0,26.87,10.28,0,0,14,0.139216051,0
316,0,26.83,10.56,0,0,14,0.502367276,0
317,0,26.83,10.93,0,0,14,0.992712823,0
318,0,26.84,11.26,0,1,14,0.890902045,1
319,0,26.87,11.55,0,43,14,0.972707023,43
320,0,26.85,11.75,0,34,14,0.790129703,34
321,120,26.86,11.9,0,279,14,0.117060829,213
322,283,26.92,11.96,0,478,14,0.540047345,286
323,177,26.94,11.97,0,571,14,0.940465633,432
324,135,26.89,11.95,0,470,14,0.179279504,358
325,2,26.8,11.94,0,110,14,0.106833217,108
326,0,26.82,11.99,0,171,14,0.99548508,171
327,0,26.92,12.1,0,131,14,0.849344326,131
328,0,26.94,12.34,0,93,14,0.365235094,93
329,0,26.93,12.62,0,31,14,0.762833635,31
330,0,26.93,12.59,0,1,14,0.273647728,1
331,0,26.9,12.32,0,0,14,0.337782666,0
332,0,26.77,12.06,0,0,14,0.646555687,0
333,0,26.64,12.01,0,0,14,0.849196792,0
334,0,26.51,12.18,0,0,14,0.154726257,0
335,0,26.48,12.41,0,0,14,0.729026814,0
336,0,26.62,12.68,0,0,15,0.9331535,0
337,0,26.73,12.89,0,0,15,0.022549568,0
338,0,26.72,12.71,0,0,15,0.831444676,0
339,0,26.64,12.59,0,0,15,0.156259293,0
340,0,26.65,12.21,0,0,15,0.941067405,0
341,0,26.69,11.69,0,0,15,0.639459485,0
342,0,26.67,11.25,0,0,15,0.552508241,0
343,0,26.65,10.96,0,41,15,0.266852883,41
344,160,26.66,10.8,0,226,15,0.816375616,166
345,85,26.69,10.7,0,321,15,0.253350114,279
346,0,26.69,10.65,0,139,15,0.822815598,139
347,0,26.74,10.57,0,25,15,0.236347884,25
348,0,26.79,10.31,0,86,15,0.139398937,86
349,5,26.85,10.02,0,400,15,0.363914836,396
350,44,26.93,9.67,0,418,15,0.932805685,385
351,141,27,9.41,0,316,15,0.709001264,235
352,0,27.12,9.33,0,186,15,0.133914507,186
353,0,27.19,9.41,0,60,15,0.784155971,60
354,0,27.25,9.59,0,2,15,0.737696406,2
355,0,27.26,9.55,0,0,15,0.942668623,0
356,0,27.29,9.49,0,0,15,0.348450232,0
357,0,27.27,9.6,0,0,15,0.374534643,0
358,0,27.26,9.62,0,0,15,0.422751212,0
359,0,27.26,9.52,0,0,15,0.842015345,0
360,0,27.26,9.52,0,0,16,0.203061964,0
361,0,27.25,9.47,0,0,16,0.475601416,0
362,0,27.23,9.34,0,0,16,0.747979586,0
363,0,27.23,9.21,0,0,16,0.911330234,0
364,0,27.23,9,0,0,16,0.682776338,0
365,0,27.23,8.68,0,0,16,0.105956207,0
366,0,27.2,8.34,0,0,16,0.360934318,0
367,0,27.15,8.15,0,54,16,0.081916083,54
368,159,27.12,8.08,0,242,16,0.03222886,181
369,398,27.08,8,0,453,16,0.354602599,231
370,524,27.09,7.91,0,614,16,0.659209695,241
371,808,27.12,7.87,0,796,16,0.571882291,155
372,412,27.16,7.81,0,694,16,0.685034909,353
373,0,27.19,7.81,0,295,16,0.007028216,295
374,0,27.18,7.9,0,160,16,0.958751645,160
375,0,27.18,8,0,69,16,0.775971269,69
376,0,27.19,8,0,53,16,0.227674619,53
377,0,27.21,8,0,43,16,0.335089169,43
378,0,27.2,8,0,3,16,0.871409561,3
379,0,27.19,7.95,0,0,16,0.888747006,0
380,0,27.17,7.81,0,0,16,0.135619855,0
381,0,27.15,7.68,0,0,16,0.48102708,0
382,0,27.15,7.63,0,0,16,0.098975295,0
383,0,27.15,7.6,0,0,16,0.692457214,0
384,0,27.17,7.55,0,0,17,0.027910078,0
385,0,27.16,7.6,0,0,17,0.863700366,0
386,0,27.15,7.66,0,0,17,0.040219396,0
387,0,27.15,7.71,0,0,17,0.217261208,0
388,0,27.15,7.82,0,0,17,0.518564733,0
389,0,27.15,7.95,0,0,17,0.633017702,0
390,0,27.18,8.14,0,1,17,0.100253672,1
391,6,27.19,8.29,0,59,17,0.183828698,57
392,197,27.23,8.31,0,192,17,0.41355679,123
393,169,27.27,8.35,0,311,17,0.26738521,216
394,192,27.3,8.39,0,467,17,0.97386386,338
395,258,27.31,8.41,0,596,17,0.939108197,387
396,454,27.33,8.33,0,729,17,0.724247592,352
397,651,27.34,8.17,0,767,17,0.829118849,244
398,456,27.35,7.99,0,611,17,0.084886509,273
399,72,27.35,7.91,0,327,17,0.243773594,288
400,2,27.33,7.84,0,181,17,0.383348569,180
401,0,27.36,7.76,0,70,17,0.56279659,70
402,0,27.37,7.73,0,2,17,0.510521363,2
403,0,27.38,7.87,0,0,17,0.791694102,0
404,0,27.38,8.02,0,0,17,0.122278538,0
405,0,27.35,8.15,0,0,17,0.560222309,0
406,0,27.27,8.33,0,0,17,0.219645132,0
407,0,27.16,8.47,0,0,17,0.019730864,0
408,0,27.07,8.57,0,0,18,0.247627363,0
409,0,26.98,8.65,0,0,18,0.79770649,0
410,0,26.91,8.75,0,0,18,0.442325043,0
411,0,26.87,8.62,0,0,18,0.029998405,0
412,0,26.86,8.15,0,0,18,0.493248742,0
413,0,26.87,7.8,0,0,18,0.377423181,0
414,0,26.89,7.76,0,1,18,0.445035488,1
415,0,26.94,7.76,0,24,18,0.257397781,24
416,0,27.01,7.7,0,45,18,0.6462037,45
417,0,27.05,7.67,0,56,18,0.050761847,56
418,0,27.08,7.84,0,112,18,0.234772794,112
419,0,27.11,8.1,0,122,18,0.305814502,122
420,0,27.08,8.3,0,313,18,0.6446861,313
421,0,27.06,8.41,0,376,18,0.767257324,376
422,186,27.05,8.45,0,487,18,0.405596293,358
423,141,27.09,8.45,0,376,18,0.4651539,287
424,119,27.1,8.52,0,260,18,0.211504616,210
425,15,27.12,8.6,0,78,18,0.738240519,74
426,0,27.13,8.64,0,3,18,0.198316922,3
427,0,27.15,8.62,0,0,18,0.945756955,0
428,0,27.16,8.56,0,0,18,0.219936573,0
429,0,27.14,8.56,0,0,18,0.275265273,0
430,0,27.06,8.66,0,0,18,0.576122931,0
431,0,26.99,8.87,0,0,18,0.913148783,0
432,0,26.87,9.07,0,0,19,0.965755365,0
433,0,26.78,9.29,0,0,19,0.655982458,0
434,0,26.73,9.5,0,0,19,0.613169788,0
435,0,26.72,9.63,0,0,19,0.569097498,0
436,0,26.73,9.56,0,0,19,0.52937894,0
437,0,26.76,9.36,0,0,19,0.003143512,0
438,0,26.83,9.24,0,1,19,0.399066763,1
439,0,26.89,9.25,0,50,19,0.790370472,50
440,0,26.93,9.31,0,105,19,0.703919403,105
441,0,26.94,9.3,0,39,19,0.009733996,39
442,0,26.94,9.32,0,39,19,0.903797338,39
443,0,26.96,9.3,0,31,19,0.80937381,31
444,0,26.98,9.08,0,31,19,0.525739538,31
445,0,26.98,8.79,0,36,19,0.20187709,36
446,0,26.98,8.56,0,61,19,0.401948171,61
447,0,26.96,8.48,0,129,19,0.407658845,129
448,0,26.96,8.52,0,137,19,0.992870258,137
449,0,26.97,8.66,0,60,19,0.76036862,60
450,0,27.03,8.8,0,3,19,0.69229982,3
451,0,27.08,9.02,0,0,19,0.510320042,0
452,0,27.09,9.24,0,0,19,0.331361061,0
453,0,27.1,9.43,0,0,19,0.632524,0
454,0,27.07,9.5,0,0,19,0.505479048,0
455,0,27.01,9.41,0,0,19,0.920591109,0
456,0,26.96,9.32,0,0,20,0.351555226,0
457,0,26.92,9.2,0,0,20,0.653915872,0
458,0,26.89,9.19,0,0,20,0.916222846,0
459,0,26.87,9.17,0,0,20,0.667842398,0
460,0,26.86,9.16,0,0,20,0.252219891,0
461,0,26.87,9.21,0,0,20,0.074043937,0
462,0,26.88,9.27,0,0,20,0.087590934,0
463,94,26.86,9.32,0,71,20,0.271812227,51
464,458,26.87,9.33,0,283,20,0.901089086,118
465,225,26.89,9.32,0,413,20,0.356651512,290
466,311,26.93,9.09,0,565,20,0.104755793,348
467,713,26.93,8.83,0,777,20,0.242134408,206
468,238,26.93,8.65,0,510,20,0.754485064,312
469,60,26.91,8.44,0,526,20,0.723509687,479
470,532,26.93,8.29,0,655,20,0.641094282,263
471,571,26.97,8.26,0,525,20,0.549423965,189
472,85,27.01,8.43,0,241,20,0.529951029,202
473,0,27.05,8.73,0,56,20,0.869963143,56
474,0,27.08,9,0,3,20,0.002555314,3
475,0,27.1,9.27,0,0,20,0.832598493,0
476,0,27.13,9.5,0,0,20,0.094265293,0
477,0,27.13,9.52,0,0,20,0.133184725,0
478,0,27.09,9.51,0,0,20,0.990731726,0
479,0,27.07,9.53,0,0,20,0.605838607,0
480,0,27.08,9.48,0,0,21,0.848229776,0
481,0,27.13,9.49,0,0,21,0.942021984,0
482,0,27.18,9.56,0,0,21,0.400493794,0
483,0,27.23,9.69,0,0,21,0.664029923,0
484,0,27.3,9.84,0,0,21,0.696000193,0
485,0,27.33,9.72,0,0,21,0.256635861,0
486,0,27.33,9.53,0,1,21,0.887462362,1
487,149,27.37,9.4,0,78,21,0.849710652,50
488,326,27.4,9.28,0,267,21,0.702866056,147
489,480,27.42,9.24,0,472,21,0.188905377,201
490,693,27.44,9.09,0,675,21,0.481861319,189
491,739,27.44,8.86,0,792,21,0.108166663,201
492,645,27.43,8.58,0,806,21,0.235426943,265
493,435,27.41,8.22,0,665,21,0.621855688,306
494,0,27.4,8.1,0,387,21,0.329262096,387
495,4,27.4,8.16,0,208,21,0.928403005,206
496,74,27.46,8.37,0,216,21,0.973754607,190
497,56,27.51,8.52,0,99,21,0.32748179,85
498,2,27.55,8.67,0,5,21,0.258856638,4
499,0,27.56,8.8,0,0,21,0.825389221,0
500,0,27.51,8.81,0,0,21,0.310476833,0
501,0,27.38,8.67,0,0,21,0.414128517,0
502,0,27.17,8.51,0,0,21,0.564531088,0
503,0,27.01,8.27,0,0,21,0.960184852,0
504,0,26.98,8.06,0,0,22,0.070445557,0
505,0,27.01,7.84,0,0,22,0.652324899,0
506,0,27.03,7.71,0,0,22,0.85668824,0
507,0,27.05,7.69,0,0,22,0.582652865,0
508,0,27.06,7.57,0,0,22,0.851970827,0
509,0,27.11,7.56,0,0,22,0.838167206,0
510,2,27.16,7.66,0,1,22,0.454934661,1
511,287,27.21,7.76,0,91,22,0.780830404,41
512,565,27.23,7.82,0,302,22,0.574043167,99
513,751,27.24,7.82,0,525,22,0.89123855,110
514,577,27.25,7.8,0,531,22,0.651422896,122
515,758,27.26,7.82,0,794,22,0.614957335,184
516,801,27.24,7.77,0,849,22,0.068080369,176
517,751,27.19,7.71,0,809,22,0.531182346,195
518,761,27.17,7.72,0,721,22,0.161635781,163
519,648,27.15,7.67,0,549,22,0.900263322,161
520,183,27.13,7.62,0,288,22,0.363149516,208
521,1,27.11,7.68,0,74,22,0.529257348,74
522,0,27.08,7.89,0,4,22,0.787218021,4
523,0,27.11,8.19,0,0,22,0.762860715,0
524,0,27.15,8.52,0,0,22,0.932857801,0
525,0,27.18,8.75,0,0,22,0.870461127,0
526,0,27.15,8.83,0,0,22,0.808653316,0
527,0,27.12,8.88,0,0,22,0.792076423,0
528,0,27.1,8.91,0,0,23,0.427206268,0
529,0,27.12,8.8,0,0,23,0.121625325,0
530,0,27.15,8.64,0,0,23,0.189540177,0
531,0,27.11,8.53,0,0,23,0.419445255,0
532,0,27.09,8.59,0,0,23,0.219314575,0
533,0,27.08,8.59,0,0,23,0.194161151,0
534,1,27.07,8.73,0,1,23,0.47403248,1
535,86,27.08,8.91,0,71,23,0.595078907,57
536,60,27.1,9.11,0,217,23,0.569884175,190
537,626,27.14,9.26,0,503,23,0.590556129,154
